 196.560    2.260
 197.560    2.279
 198.560    2.298
 199.560    2.316
 200.560    2.335
 201.560    2.354
 202.560    2.373
 203.560    2.392
 204.560    2.411
 205.560    2.429
 206.560    2.448
 207.560    2.467
 208.560    2.486
 209.560    2.505
 210.560    2.524
 211.560    2.542
 212.560    2.561
 213.560    2.580
 214.560    2.599
 215.560    2.618
 216.560    2.637
 217.560    2.655
 218.560    2.674
 219.560    2.693
 220.560    2.712
 221.560    2.731
 222.560    2.750
 223.560    2.768
 224.560    2.787
 225.560    2.806
 226.560    2.825
 227.560    2.844
 228.560    2.863
 229.560    2.881
 230.560    2.900
 231.560    2.919
 232.560    2.938
 233.560    2.957
 234.560    2.976
 235.560    2.994
 236.560    3.013
 237.560    3.032
 238.560    3.051
 239.560    3.070
 240.560    3.088
 241.560    3.107
 242.560    3.126
 243.560    3.145
 244.560    3.164
 245.560    3.183
 246.560    3.201
 247.560    3.220
 248.560    3.239
 249.560    3.258
 250.560    3.277
 251.560    3.296
 252.560    3.314
 253.560    3.333
 254.560    3.352
 255.560    3.371
 256.560    3.390
 257.560    3.409
 258.560    3.427
 259.560    3.446
 260.560    3.465
 261.560    3.484
 262.560    3.503
 263.560    3.522
 264.560    3.540
 265.560    3.559
 266.560    3.578
 267.560    3.597
 268.560    3.616
 269.560    3.635
 270.560    3.653
 271.560    3.672
 272.560    3.691
 273.560    3.710
 274.560    3.729
 275.560    3.748
 276.560    3.766
 277.560    3.785
 278.560    3.804
 279.560    3.823
 280.560    3.842
 281.560    3.860
 282.560    3.879
 283.560    3.898
 284.560    3.917
 285.560    3.936
 286.560    3.955
 287.560    3.973
 288.560    3.992
 289.560    4.011
 290.560    4.030
 291.560    4.049
 292.560    4.068
 293.560    4.086
 294.560    4.105
 295.560    4.124
 296.560    4.143
 297.560    4.162
 298.560    4.181
 299.560    4.199
 300.560    4.218
 301.560    4.237
 302.560    4.256
 303.560    4.275
 304.560    4.294
 305.560    4.312
 306.560    4.331
 307.560    4.350
 308.560    4.369
 309.560    4.388
 310.560    4.407
 311.560    4.425
 312.560    4.444
 313.560    4.463
 314.560    4.482
 315.560    4.501
 316.560    4.520
 317.560    4.538
 318.560    4.557
 319.560    4.576
 320.560    4.595
 321.560    4.614
 322.560    4.632
 323.560    4.651
 324.560    4.670
 325.560    4.689
 326.560    4.708
 327.560    4.727
 328.560    4.745
 329.560    4.764
 330.560    4.783
 331.560    4.802
 332.560    4.821
 333.560    4.840
 334.560    4.858
 335.560    4.877
 336.560    4.896
 337.560    4.915
 338.560    4.934
 339.560    4.953
 340.560    4.971
 341.560    4.990
 342.560    5.009
 343.560    5.028
 344.560    5.047
 345.560    5.066
 346.560    5.084
 347.560    5.103
 348.560    5.122
 349.560    5.141
 350.560    5.160
 351.560    5.179
 352.560    5.197
 353.560    5.216
 354.560    5.235
 355.560    5.254
 356.560    5.273
 357.560    5.292
 358.560    5.310
 359.560    5.329
 360.560    5.348
 361.560    5.367
 362.560    5.386
 363.560    5.405
 364.560    5.423
 365.560    5.442
 366.560    5.461
 367.560    5.480
 368.560    5.499
 369.560    5.517
 370.560    5.536
 371.560    5.555
 372.560    5.574
 373.560    5.593
 374.560    5.612
 375.560    5.630
 376.560    5.649
 377.560    5.668
 378.560    5.687
 379.560    5.706
 380.560    5.725
 381.560    5.743
 382.560    5.762
 383.560    5.781
 384.560    5.800
 385.560    5.819
 386.560    5.838
 387.560    5.856
 388.560    5.875
 389.560    5.894
 390.560    5.913
 391.560    5.932
 392.560    5.951
 393.560    5.969
 394.560    5.988
 395.560    6.007
 396.560    6.026
 397.560    6.045
 398.560    6.064
 399.560    6.082
 400.560    6.101
 401.560    6.120
 402.560    6.139
 403.560    6.158
 404.560    6.177
 405.560    6.195
 406.560    6.214
 407.560    6.233
 408.560    6.252
 409.560    6.271
 410.560    6.289
 411.560    6.308
 412.560    6.327
 413.560    6.346
 414.560    6.365
 415.560    6.384
 416.560    6.402
 417.560    6.421
 418.560    6.440
 419.560    6.459
 420.560    6.478
 421.560    6.497
 422.560    6.515
 423.560    6.534
 424.560    6.553
 425.560    6.572
 426.560    6.591
 427.560    6.610
 428.560    6.628
 429.560    6.647
 430.560    6.666
 431.560    6.685
 432.560    6.704
 433.560    6.723
 434.560    6.741
 435.560    6.760
 436.560    6.779
 437.560    6.798
 438.560    6.817
 439.560    6.836
 440.560    6.854
 441.560    6.873
 442.560    6.892
 443.560    6.911
 444.560    6.930
 445.560    6.949
 446.560    6.967
 447.560    6.986
 448.560    7.005
 449.560    7.024
 450.560    7.043
 451.560    7.061
 452.560    7.080
 453.560    7.099
 454.560    7.118
 455.560    7.137
 456.560    7.156
 457.560    7.174
 458.560    7.193
 459.560    7.212
 460.560    7.231
 461.560    7.250
 462.560    7.269
 463.560    7.287
 464.560    7.306
 465.560    7.325
 466.560    7.344
 467.560    7.363
 468.560    7.382
 469.560    7.400
 470.560    7.419
 471.560    7.438
 472.560    7.457
 473.560    7.476
 474.560    7.495
 475.560    7.513
 476.560    7.532
 477.560    7.551
 478.560    7.570
 479.560    7.589
 480.560    7.608
 481.560    7.626
 482.560    7.645
 483.560    7.664
 484.560    7.683
 485.560    7.702
 486.560    7.721
 487.560    7.739
 488.560    7.758
 489.560    7.777
 490.560    7.796
 491.560    7.815
 492.560    7.833
 493.560    7.852
 494.560    7.871
 495.560    7.890
 496.560    7.909
 497.560    7.928
 498.560    7.946
 499.560    7.965
 500.560    7.984
 501.560    8.003
 502.560    8.022
 503.560    8.041
 504.560    8.059
 505.560    8.078
 506.560    8.097
 507.560    8.116
 508.560    8.135
 509.560    8.154
 510.560    8.172
 511.560    8.191
 512.560    8.210
 513.560    8.229
 514.560    8.248
 515.560    8.267
 516.560    8.285
 517.560    8.304
 518.560    8.323
 519.560    8.342
 520.560    8.361
 521.560    8.380
 522.560    8.398
 523.560    8.417
 524.560    8.436
 525.560    8.455
 526.560    8.474
 527.560    8.493
 528.560    8.511
 529.560    8.530
 530.560    8.549
 531.560    8.568
 532.560    8.587
 533.560    8.605
 534.560    8.624
 535.560    8.643
 536.560    8.662
 537.560    8.681
 538.560    8.700
 539.560    8.718
 540.560    8.737
 541.560    8.756
 542.560    8.775
 543.560    8.794
 544.560    8.813
 545.560    8.831
 546.560    8.850
 547.560    8.869
 548.560    8.888
