 605.160    8.070
 606.160    8.083
 607.160    8.096
 608.160    8.110
 609.160    8.123
 610.160    8.136
 611.160    8.149
 612.160    8.162
 613.160    8.176
 614.160    8.189
 615.160    8.202
 616.160    8.215
 617.160    8.229
 618.160    8.242
 619.160    8.255
 620.160    8.268
 621.160    8.281
 622.160    8.295
 623.160    8.308
 624.160    8.321
 625.160    8.334
 626.160    8.347
 627.160    8.361
 628.160    8.374
 629.160    8.387
 630.160    8.400
 631.160    8.414
 632.160    8.427
 633.160    8.440
 634.160    8.453
 635.160    8.466
 636.160    8.480
 637.160    8.493
 638.160    8.506
 639.160    8.519
 640.160    8.532
 641.160    8.546
 642.160    8.559
 643.160    8.572
 644.160    8.585
 645.160    8.599
 646.160    8.612
 647.160    8.625
 648.160    8.638
 649.160    8.651
 650.160    8.665
 651.160    8.678
 652.160    8.691
 653.160    8.704
 654.160    8.717
 655.160    8.731
 656.160    8.744
 657.160    8.757
 658.160    8.770
 659.160    8.784
 660.160    8.797
 661.160    8.810
 662.160    8.823
 663.160    8.836
 664.160    8.850
 665.160    8.863
 666.160    8.876
 667.160    8.889
 668.160    8.903
 669.160    8.916
 670.160    8.929
 671.160    8.942
 672.160    8.955
 673.160    8.969
 674.160    8.982
 675.160    8.995
 676.160    9.008
 677.160    9.021
 678.160    9.035
 679.160    9.048
 680.160    9.061
 681.160    9.074
 682.160    9.088
 683.160    9.101
 684.160    9.114
 685.160    9.127
 686.160    9.140
 687.160    9.154
 688.160    9.167
 689.160    9.180
 690.160    9.193
 691.160    9.206
 692.160    9.220
 693.160    9.233
 694.160    9.246
 695.160    9.259
 696.160    9.273
 697.160    9.286
 698.160    9.299
 699.160    9.312
 700.160    9.325
 701.160    9.339
 702.160    9.352
 703.160    9.365
 704.160    9.378
 705.160    9.391
 706.160    9.405
 707.160    9.418
 708.160    9.431
 709.160    9.444
 710.160    9.458
 711.160    9.471
 712.160    9.484
 713.160    9.497
 714.160    9.510
 715.160    9.524
 716.160    9.537
 717.160    9.550
 718.160    9.563
 719.160    9.576
 720.160    9.590
 721.160    9.603
 722.160    9.616
 723.160    9.629
 724.160    9.643
 725.160    9.656
 726.160    9.669
 727.160    9.682
 728.160    9.695
 729.160    9.709
 730.160    9.722
 731.160    9.735
 732.160    9.748
 733.160    9.762
 734.160    9.775
 735.160    9.788
 736.160    9.801
 737.160    9.814
 738.160    9.828
