294.1618,3.9558
299.053,4.1143
311.0044,4.5014
329.208,4.977
347.1378,5.4224
363.0787,5.7827
381.2941,6.1698
400.1781,6.5502
419.5294,6.9027
437.7634,7.2306
458.0254,7.5424
477.9823,7.8463
500.0573,8.1462
520.9707,8.4172
544.3918,8.6878
566.5288,8.9265
589.7509,9.14
612.8171,9.3309
636.6646,9.5042
661.1609,9.6366
681.4504,9.7233
701.8678,9.7929
720.0325,9.8295
733.6348,9.8404
739.0992,9.8448
