229.6356,3.3811
234.205,3.5294
245.0346,3.8811
265.1805,4.4973
293.1803,5.2178
324.3066,5.9246
359.6271,6.6001
397.1173,7.2471
441.5785,7.9562
492.4502,8.5918
538.4183,9.1088
581.7911,9.4924
621.4798,9.79
664.6494,10.0294
707.6836,10.1822
735.2209,10.2025
749.4298,10.213
