196.5572,2.2591
200.2298,2.4125
207.7497,2.7266
220.4639,3.1819
234.2957,3.6272
250.318,4.0887
267.6448,4.5749
286.3325,5.0335
301.6399,5.4109
320.5687,5.8056
338.4624,6.2071
360.0943,6.6448
379.2548,6.9898
398.8419,7.3259
418.7208,7.6721
440.0388,7.9694
462.2156,8.2724
484.7283,8.5258
507.7068,8.7323
526.7547,8.8513
540.2601,8.8882
546.1873,8.893
548.6687,8.895
